"","country","Sector","Incident","Frequency","Date"
"1255","Nigeria","Education","Sexual Violence",0,"2017"
"1256","Nigeria","Education","Sexual Violence",0,"2017"
"1257","Pakistan","Education","Sexual Violence",0,"2017"
"1258","Somalia","Education","Sexual Violence",0,"2017"
"1259","Syria","Education","Sexual Violence",0,"2017"
"1260","Syria","Education","Sexual Violence",0,"2017"
"1261","Syria","Education","Sexual Violence",0,"2017"
"1262","Syria","Education","Sexual Violence",0,"2017"
"1263","Syria","Education","Sexual Violence",0,"2017"
"1264","Syria","Education","Sexual Violence",0,"2017"
"1265","Cameroon","Education","Sexual Violence",0,"2017"
"1266","Cameroon","Education","Sexual Violence",0,"2017"
"1267","Nigeria","Education","Sexual Violence",0,"2017"
"1268","Nigeria","Education","Sexual Violence",0,"2017"
"1269","Singapore","Education","Sexual Violence",0,"2017"
"1270","Syria","Education","Sexual Violence",0,"2017"
"1271","Syria","Education","Sexual Violence",0,"2017"
"1272","Syria","Education","Sexual Violence",0,"2017"
"1273","Syria","Education","Sexual Violence",0,"2017"
"1274","Syria","Education","Sexual Violence",0,"2017"
"1275","Syria","Education","Sexual Violence",0,"2017"
"1276","Syria","Education","Sexual Violence",0,"2017"
"1277","Syria","Education","Sexual Violence",0,"2017"
"1278","Syria","Education","Sexual Violence",0,"2017"
"1279","Turkey","Education","Sexual Violence",0,"2017"
"1280","DRC","Education","Sexual Violence",0,"2017"
"1281","DRC","Education","Sexual Violence",0,"2017"
"1282","Indonesia","Education","Sexual Violence",0,"2017"
"1283","Syria","Education","Sexual Violence",0,"2017"
"1284","Syria","Education","Sexual Violence",0,"2017"
"1285","Syria","Education","Sexual Violence",0,"2017"
"1286","Syria","Education","Sexual Violence",0,"2017"
"1287","Syria","Education","Sexual Violence",0,"2017"
"1288","Syria","Education","Sexual Violence",0,"2017"
"1289","Syria","Education","Sexual Violence",0,"2017"
"1290","Syria","Education","Sexual Violence",0,"2017"
"1291","Syria","Education","Sexual Violence",0,"2017"
"1292","Syria","Education","Sexual Violence",0,"2017"
"1293","Syria","Education","Sexual Violence",0,"2017"
"1294","Syria","Education","Sexual Violence",0,"2017"
"1295","Syria","Education","Sexual Violence",0,"2017"
"1296","Syria","Education","Sexual Violence",0,"2017"
"1297","Syria","Education","Sexual Violence",0,"2017"
"1298","Turkey","Education","Sexual Violence",0,"2017"
"1299","Cameroon","Education","Sexual Violence",0,"2017"
"1300","Cameroon","Education","Sexual Violence",0,"2017"
"1301","Chad","Education","Sexual Violence",0,"2017"
"1302","Indonesia","Education","Sexual Violence",0,"2017"
"1303","Libya","Education","Sexual Violence",0,"2017"
"1304","Libya","Education","Sexual Violence",0,"2017"
"1305","OPT","Education","Sexual Violence",0,"2017"
"1306","OPT","Education","Sexual Violence",0,"2017"
"1307","OPT","Education","Sexual Violence",0,"2017"
"1308","OPT","Education","Sexual Violence",0,"2017"
"1309","OPT","Education","Sexual Violence",0,"2017"
"1310","South Africa","Education","Sexual Violence",0,"2017"
"1311","Syria","Education","Sexual Violence",0,"2017"
"1312","Syria","Education","Sexual Violence",0,"2017"
"1313","Syria","Education","Sexual Violence",0,"2017"
"1314","Syria","Education","Sexual Violence",0,"2017"
"1315","Syria","Education","Sexual Violence",0,"2017"
"1316","Syria","Education","Sexual Violence",0,"2017"
"1317","Syria","Education","Sexual Violence",0,"2017"
"1318","Syria","Education","Sexual Violence",0,"2017"
"1319","Syria","Education","Sexual Violence",0,"2017"
"1320","Burundi","Education","Sexual Violence",0,"2017"
"1321","Cameroon","Education","Sexual Violence",0,"2017"
"1322","Ethiopia","Education","Sexual Violence",0,"2017"
"1323","Israel","Education","Sexual Violence",0,"2017"
"1324","Kenya","Education","Sexual Violence",0,"2017"
"1325","Kenya","Education","Sexual Violence",0,"2017"
"1326","Libya","Education","Sexual Violence",0,"2017"
"1327","Libya","Education","Sexual Violence",0,"2017"
"1328","Myanmar","Education","Sexual Violence",0,"2017"
"1329","Nigeria","Education","Sexual Violence",0,"2017"
"1330","OPT","Education","Sexual Violence",0,"2017"
"1331","OPT","Education","Sexual Violence",0,"2017"
"1332","Pakistan","Education","Sexual Violence",0,"2017"
"1333","South Africa","Education","Sexual Violence",0,"2017"
"1334","South Africa","Education","Sexual Violence",0,"2017"
"1335","South Africa","Education","Sexual Violence",0,"2017"
"1336","South Africa","Education","Sexual Violence",0,"2017"
"1337","Sudan","Education","Sexual Violence",0,"2017"
"1338","Swaziland","Education","Sexual Violence",0,"2017"
"1339","Syria","Education","Sexual Violence",0,"2017"
"1340","Syria","Education","Sexual Violence",0,"2017"
"1341","Syria","Education","Sexual Violence",0,"2017"
"1342","Syria","Education","Sexual Violence",0,"2017"
"1343","Syria","Education","Sexual Violence",0,"2017"
"1344","Afghanistan","Education","Sexual Violence",0,"2017"
"1345","Algeria","Education","Sexual Violence",0,"2017"
"1346","Bangladesh","Education","Sexual Violence",0,"2017"
"1347","Brazil","Education","Sexual Violence",0,"2017"
"1348","Brazil","Education","Sexual Violence",0,"2017"
"1349","Brazil","Education","Sexual Violence",0,"2017"
"1350","Chad","Education","Sexual Violence",0,"2017"
"1351","DRC","Education","Sexual Violence",0,"2017"
"1352","India","Education","Sexual Violence",0,"2017"
"1353","Ivory Coast","Education","Sexual Violence",0,"2017"
"1354","Kenya","Education","Sexual Violence",0,"2017"
"1355","Kenya","Education","Sexual Violence",0,"2017"
"1356","Mali","Education","Sexual Violence",0,"2017"
"1357","Niger","Education","Sexual Violence",0,"2017"
"1358","Nigeria","Education","Sexual Violence",0,"2017"
"1359","OPT","Education","Sexual Violence",0,"2017"
"1360","Peru","Education","Sexual Violence",0,"2017"
"1361","Saudi Arabia","Education","Sexual Violence",0,"2017"
"1362","South Africa","Education","Sexual Violence",0,"2017"
"1363","South Africa","Education","Sexual Violence",0,"2017"
"1364","Sudan","Education","Sexual Violence",0,"2017"
"1365","Syria","Education","Sexual Violence",0,"2017"
"1366","Syria","Education","Sexual Violence",0,"2017"
"1367","Syria","Education","Sexual Violence",0,"2017"
"1368","Syria","Education","Sexual Violence",0,"2017"
"1369","Syria","Education","Sexual Violence",0,"2017"
"1370","Syria","Education","Sexual Violence",0,"2017"
"1371","Syria","Education","Sexual Violence",0,"2017"
"1372","Tunisia","Education","Sexual Violence",0,"2017"
"1373","Tunisia","Education","Sexual Violence",0,"2017"
"1374","Tunisia","Education","Sexual Violence",0,"2017"
"1375","Afghanistan","Education","Sexual Violence",0,"2017"
"1376","Bangladesh","Education","Sexual Violence",0,"2017"
"1377","Bangladesh","Education","Sexual Violence",0,"2017"
"1378","Brazil","Education","Sexual Violence",0,"2017"
"1379","Burkina Faso","Education","Sexual Violence",0,"2017"
"1380","Cameroon","Education","Sexual Violence",0,"2017"
"1381","Cameroon","Education","Sexual Violence",0,"2017"
"1382","Equatorial Guinea","Education","Sexual Violence",0,"2017"
"1383","Guatemala","Education","Sexual Violence",0,"2017"
"1384","Malawi","Education","Sexual Violence",0,"2017"
"1385","Mexico","Education","Sexual Violence",0,"2017"
"1386","Mexico","Education","Sexual Violence",0,"2017"
"1387","Nepal","Education","Sexual Violence",0,"2017"
"1388","Nepal","Education","Sexual Violence",0,"2017"
"1389","OPT","Education","Sexual Violence",0,"2017"
"1390","Pakistan","Education","Sexual Violence",0,"2017"
"1391","Pakistan","Education","Sexual Violence",0,"2017"
"1392","Panama","Education","Sexual Violence",0,"2017"
"1393","Peru","Education","Sexual Violence",0,"2017"
"1394","Peru","Education","Sexual Violence",0,"2017"
"1395","Seychelles","Education","Sexual Violence",0,"2017"
"1396","Seychelles","Education","Sexual Violence",0,"2017"
"1397","Sudan","Education","Sexual Violence",0,"2017"
"1398","Sudan","Education","Sexual Violence",0,"2017"
"1399","Syria","Education","Sexual Violence",0,"2017"
"1400","Syria","Education","Sexual Violence",0,"2017"
"1401","Syria","Education","Sexual Violence",0,"2017"
"1402","Syria","Education","Sexual Violence",0,"2017"
"1403","Syria","Education","Sexual Violence",0,"2017"
"1404","Tanzania","Education","Sexual Violence",0,"2017"
"1405","Afghanistan","Education","Sexual Violence",0,"2017"
"1406","Cameroon","Education","Sexual Violence",0,"2017"
"1407","Honduras","Education","Sexual Violence",0,"2017"
"1408","Ivory Coast","Education","Sexual Violence",0,"2017"
"1409","Libya","Education","Sexual Violence",0,"2017"
"1410","Mexico","Education","Sexual Violence",0,"2017"
"1411","Mexico","Education","Sexual Violence",0,"2017"
"1412","Mexico","Education","Sexual Violence",0,"2017"
"1413","Mexico","Education","Sexual Violence",0,"2017"
"1414","Nepal","Education","Sexual Violence",0,"2017"
"1415","Pakistan","Education","Sexual Violence",0,"2017"
"1416","Peru","Education","Sexual Violence",0,"2017"
"1417","Sudan","Education","Sexual Violence",0,"2017"
"1418","Syria","Education","Sexual Violence",0,"2017"
"1419","Syria","Education","Sexual Violence",0,"2017"
"1420","Syria","Education","Sexual Violence",0,"2017"
"1421","Syria","Education","Sexual Violence",0,"2017"
"1422","Uganda","Education","Sexual Violence",0,"2017"
"1423","Afghanistan","Health","killed",8,"2017"
"1424","Burkina Faso","Health","killed",0,"2017"
"1425","Burma/Myanmar","Health","killed",1,"2017"
"1426","Cameroon","Health","killed",1,"2017"
"1427","CAR","Health","killed",9,"2017"
"1428","DRC","Health","killed",6,"2017"
"1429","Egypt","Health","killed",0,"2017"
"1430","Ethiopia","Health","killed",0,"2017"
"1431","Iraq","Health","killed",8,"2017"
"1432","Libya","Health","killed",0,"2017"
"1433","Mali","Health","killed",0,"2017"
"1434","Nigeria","Health","killed",0,"2017"
"1435","Nigeria","Health","killed",13,"2017"
"1436","OPT","Health","killed",0,"2017"
"1437","Pakistan","Health","killed",7,"2017"
"1438","Somalia","Health","killed",5,"2017"
"1439","South Sudan","Health","killed",12,"2017"
"1440","Sudan","Health","killed",1,"2017"
"1441","Syria","Health","killed",24,"2017"
"1442","The Philippines","Health","killed",4,"2017"
"1443","Turkey","Health","killed",1,"2017"
"1444","Ukraine","Health","killed",1,"2017"
"1445","Yemen","Health","killed",0,"2017"
"1446","Afghanistan","Health","injured",6,"2017"
"1447","Burkina Faso","Health","injured",0,"2017"
"1448","Burma/Myanmar","Health","injured",0,"2017"
"1449","Cameroon","Health","injured",0,"2017"
"1450","CAR","Health","injured",1,"2017"
"1451","DRC","Health","injured",2,"2017"
"1452","Egypt","Health","injured",0,"2017"
"1453","Ethiopia","Health","injured",0,"2017"
"1454","Iraq","Health","injured",18,"2017"
"1455","Libya","Health","injured",0,"2017"
"1456","Mali","Health","injured",1,"2017"
"1457","Nigeria","Health","injured",0,"2017"
"1458","Nigeria","Health","injured",1,"2017"
"1459","OPT","Health","injured",21,"2017"
"1460","Pakistan","Health","injured",8,"2017"
"1461","Somalia","Health","injured",1,"2017"
"1462","South Sudan","Health","injured",9,"2017"
"1463","Sudan","Health","injured",1,"2017"
"1464","Syria","Health","injured",55,"2017"
"1465","The Philippines","Health","injured",0,"2017"
"1466","Turkey","Health","injured",0,"2017"
"1467","Ukraine","Health","injured",2,"2017"
"1468","Yemen","Health","injured",0,"2017"
"1469","Afghanistan","Health","assaulted",3,"2017"
"1470","Burkina Faso","Health","assaulted",0,"2017"
"1471","Burma/Myanmar","Health","assaulted",0,"2017"
"1472","Cameroon","Health","assaulted",0,"2017"
"1473","CAR","Health","assaulted",7,"2017"
"1474","DRC","Health","assaulted",7,"2017"
"1475","Egypt","Health","assaulted",3,"2017"
"1476","Ethiopia","Health","assaulted",0,"2017"
"1477","Iraq","Health","assaulted",2,"2017"
"1478","Libya","Health","assaulted",2,"2017"
"1479","Mali","Health","assaulted",0,"2017"
"1480","Nigeria","Health","assaulted",0,"2017"
"1481","Nigeria","Health","assaulted",1,"2017"
"1482","OPT","Health","assaulted",5,"2017"
"1483","Pakistan","Health","assaulted",6,"2017"
"1484","Somalia","Health","assaulted",0,"2017"
"1485","South Sudan","Health","assaulted",2,"2017"
"1486","Sudan","Health","assaulted",1,"2017"
"1487","Syria","Health","assaulted",0,"2017"
"1488","The Philippines","Health","assaulted",0,"2017"
"1489","Turkey","Health","assaulted",0,"2017"
"1490","Ukraine","Health","assaulted",0,"2017"
"1491","Yemen","Health","assaulted",1,"2017"
"1492","Afghanistan","Health","Sexual Violence",0,"2017"
"1493","Burkina Faso","Health","Sexual Violence",0,"2017"
"1494","Burma/Myanmar","Health","Sexual Violence",0,"2017"
"1495","Cameroon","Health","Sexual Violence",0,"2017"
"1496","CAR","Health","Sexual Violence",0,"2017"
"1497","DRC","Health","Sexual Violence",0,"2017"
"1498","Egypt","Health","Sexual Violence",0,"2017"
"1499","Ethiopia","Health","Sexual Violence",0,"2017"
"1500","Iraq","Health","Sexual Violence",0,"2017"
"1501","Libya","Health","Sexual Violence",0,"2017"
"1502","Mali","Health","Sexual Violence",0,"2017"
"1503","Nigeria","Health","Sexual Violence",0,"2017"
"1504","Nigeria","Health","Sexual Violence",6,"2017"
"1505","OPT","Health","Sexual Violence",0,"2017"
"1506","Pakistan","Health","Sexual Violence",2,"2017"
"1507","Somalia","Health","Sexual Violence",0,"2017"
"1508","South Sudan","Health","Sexual Violence",0,"2017"
"1509","Sudan","Health","Sexual Violence",0,"2017"
"1510","Syria","Health","Sexual Violence",0,"2017"
"1511","The Philippines","Health","Sexual Violence",0,"2017"
"1512","Turkey","Health","Sexual Violence",0,"2017"
"1513","Ukraine","Health","Sexual Violence",0,"2017"
"1514","Yemen","Health","Sexual Violence",0,"2017"
"1515","Afghanistan","Health","kidnapped",16,"2017"
"1516","Burkina Faso","Health","kidnapped",0,"2017"
"1517","Burma/Myanmar","Health","kidnapped",0,"2017"
"1518","Cameroon","Health","kidnapped",0,"2017"
"1519","CAR","Health","kidnapped",0,"2017"
"1520","DRC","Health","kidnapped",3,"2017"
"1521","Egypt","Health","kidnapped",0,"2017"
"1522","Ethiopia","Health","kidnapped",0,"2017"
"1523","Iraq","Health","kidnapped",2,"2017"
"1524","Libya","Health","kidnapped",7,"2017"
"1525","Mali","Health","kidnapped",7,"2017"
"1526","Nigeria","Health","kidnapped",0,"2017"
"1527","Nigeria","Health","kidnapped",15,"2017"
"1528","OPT","Health","kidnapped",0,"2017"
"1529","Pakistan","Health","kidnapped",3,"2017"
"1530","Somalia","Health","kidnapped",4,"2017"
"1531","South Sudan","Health","kidnapped",6,"2017"
"1532","Sudan","Health","kidnapped",0,"2017"
"1533","Syria","Health","kidnapped",0,"2017"
"1534","The Philippines","Health","kidnapped",1,"2017"
"1535","Turkey","Health","kidnapped",0,"2017"
"1536","Ukraine","Health","kidnapped",0,"2017"
"1537","Yemen","Health","kidnapped",0,"2017"
"1538","Afghanistan","Health","arrested",9,"2017"
"1539","Burkina Faso","Health","arrested",0,"2017"
"1540","Burma/Myanmar","Health","arrested",0,"2017"
"1541","Cameroon","Health","arrested",0,"2017"
"1542","CAR","Health","arrested",4,"2017"
"1543","DRC","Health","arrested",0,"2017"
"1544","Egypt","Health","arrested",0,"2017"
"1545","Ethiopia","Health","arrested",0,"2017"
"1546","Iraq","Health","arrested",1,"2017"
"1547","Libya","Health","arrested",0,"2017"
"1548","Mali","Health","arrested",0,"2017"
"1549","Nigeria","Health","arrested",0,"2017"
"1550","Nigeria","Health","arrested",0,"2017"
"1551","OPT","Health","arrested",38,"2017"
"1552","Pakistan","Health","arrested",0,"2017"
"1553","Somalia","Health","arrested",0,"2017"
"1554","South Sudan","Health","arrested",6,"2017"
"1555","Sudan","Health","arrested",1,"2017"
"1556","Syria","Health","arrested",0,"2017"
"1557","The Philippines","Health","arrested",0,"2017"
"1558","Turkey","Health","arrested",16,"2017"
"1559","Ukraine","Health","arrested",0,"2017"
"1560","Yemen","Health","arrested",16,"2017"
"1561","Afghanistan","Aid Workers","arrested",0,"2017"
"1562","Angola","Aid Workers","arrested",0,"2017"
"1563","Azerbaijan","Aid Workers","arrested",0,"2017"
"1564","Bangladesh ","Aid Workers","arrested",2,"2017"
"1565","Burkina Faso","Aid Workers","arrested",0,"2017"
"1566","Burundi","Aid Workers","arrested",1,"2017"
"1567","Cambodia","Aid Workers","arrested",0,"2017"
"1568","Cameroon","Aid Workers","arrested",0,"2017"
"1569","CAR","Aid Workers","arrested",0,"2017"
"1570","Chad","Aid Workers","arrested",1,"2017"
"1571","China","Aid Workers","arrested",0,"2017"
"1572","Colombia","Aid Workers","arrested",0,"2017"
"1573","Djibouti","Aid Workers","arrested",1,"2017"
"1574","DRC","Aid Workers","arrested",3,"2017"
"1575","Equatorial Guinea","Aid Workers","arrested",1,"2017"
"1576","Ecuador","Aid Workers","arrested",0,"2017"
"1577","Egypt","Aid Workers","arrested",0,"2017"
"1578","El Salvador","Aid Workers","arrested",0,"2017"
"1579","Ethiopia","Aid Workers","arrested",4,"2017"
"1580","France","Aid Workers","arrested",0,"2017"
"1581","Ghana","Aid Workers","arrested",0,"2017"
"1582","Greece","Aid Workers","arrested",0,"2017"
"1583","Guatemala","Aid Workers","arrested",0,"2017"
"1584","Guinea","Aid Workers","arrested",0,"2017"
"1585","Haiti","Aid Workers","arrested",0,"2017"
"1586","Honduras","Aid Workers","arrested",0,"2017"
"1587","India","Aid Workers","arrested",0,"2017"
"1588","Indonesia","Aid Workers","arrested",0,"2017"
"1589","Iraq / KRI","Aid Workers","arrested",2,"2017"
"1590","Israel","Aid Workers","arrested",2,"2017"
"1591","Jordan","Aid Workers","arrested",2,"2017"
"1592","Kenya","Aid Workers","arrested",4,"2017"
"1593","Lebanon","Aid Workers","arrested",3,"2017"
"1594","Liberia","Aid Workers","arrested",0,"2017"
"1595","Libya","Aid Workers","arrested",0,"2017"
"1596","Madagascar","Aid Workers","arrested",0,"2017"
"1597","Malawi","Aid Workers","arrested",0,"2017"
"1598","Malaysia","Aid Workers","arrested",1,"2017"
"1599","Mali","Aid Workers","arrested",2,"2017"
"1600","Mauritania","Aid Workers","arrested",0,"2017"
"1601","Mexico","Aid Workers","arrested",0,"2017"
"1602","Mongolia","Aid Workers","arrested",0,"2017"
"1603","Mozambique","Aid Workers","arrested",0,"2017"
"1604","Myanmar","Aid Workers","arrested",0,"2017"
"1605","Nepal","Aid Workers","arrested",1,"2017"
"1606","Nicaragua","Aid Workers","arrested",0,"2017"
"1607","Niger","Aid Workers","arrested",1,"2017"
"1608","Nigeria","Aid Workers","arrested",1,"2017"
"1609","OPT/JWG","Aid Workers","arrested",0,"2017"
"1610","Pakistan","Aid Workers","arrested",0,"2017"
"1611","Peru","Aid Workers","arrested",0,"2017"
"1612","Philippines","Aid Workers","arrested",0,"2017"
"1613","PNG","Aid Workers","arrested",2,"2017"
"1614","Senegal","Aid Workers","arrested",1,"2017"
"1615","Sierra Leone","Aid Workers","arrested",0,"2017"
"1616","Solomon Islands","Aid Workers","arrested",0,"2017"
"1617","Somalia ","Aid Workers","arrested",3,"2017"
"1618","South Africa","Aid Workers","arrested",1,"2017"
"1619","South Sudan","Aid Workers","arrested",13,"2017"
"1620","Sri Lanka","Aid Workers","arrested",0,"2017"
"1621","Sudan","Aid Workers","arrested",1,"2017"
"1622","Syria","Aid Workers","arrested",1,"2017"
"1623","Tanzania","Aid Workers","arrested",1,"2017"
"1624","Turkey","Aid Workers","arrested",8,"2017"
"1625","Uganda","Aid Workers","arrested",0,"2017"
"1626","Ukraine","Aid Workers","arrested",0,"2017"
"1627","Vanuatu","Aid Workers","arrested",0,"2017"
"1628","Yemen","Aid Workers","arrested",13,"2017"
"1629","Zambia","Aid Workers","arrested",0,"2017"
"1630","Zimbabwe","Aid Workers","arrested",0,"2017"
"1631","Afghanistan","Aid Workers","kidnapped",4,"2017"
"1632","Angola","Aid Workers","kidnapped",0,"2017"
"1633","Azerbaijan","Aid Workers","kidnapped",0,"2017"
"1634","Bangladesh ","Aid Workers","kidnapped",1,"2017"
"1635","Burkina Faso","Aid Workers","kidnapped",0,"2017"
"1636","Burundi","Aid Workers","kidnapped",0,"2017"
"1637","Cambodia","Aid Workers","kidnapped",0,"2017"
"1638","Cameroon","Aid Workers","kidnapped",0,"2017"
"1639","CAR","Aid Workers","kidnapped",5,"2017"
"1640","Chad","Aid Workers","kidnapped",1,"2017"
"1641","China","Aid Workers","kidnapped",1,"2017"
"1642","Colombia","Aid Workers","kidnapped",2,"2017"
"1643","Djibouti","Aid Workers","kidnapped",0,"2017"
"1644","DRC","Aid Workers","kidnapped",53,"2017"
"1645","Ecuador","Aid Workers","kidnapped",1,"2017"
"1646","Egypt","Aid Workers","kidnapped",0,"2017"
"1647","El Salvador","Aid Workers","kidnapped",0,"2017"
"1648","Ethiopia","Aid Workers","kidnapped",0,"2017"
"1649","Equatorial Guinea","Aid Workers","kidnapped",0,"2017"
"1650","France","Aid Workers","kidnapped",0,"2017"
"1651","Ghana","Aid Workers","kidnapped",0,"2017"
"1652","Greece","Aid Workers","kidnapped",0,"2017"
"1653","Guatemala","Aid Workers","kidnapped",1,"2017"
"1654","Guinea","Aid Workers","kidnapped",0,"2017"
"1655","Haiti","Aid Workers","kidnapped",1,"2017"
"1656","Honduras","Aid Workers","kidnapped",0,"2017"
"1657","India","Aid Workers","kidnapped",0,"2017"
"1658","Indonesia","Aid Workers","kidnapped",0,"2017"
"1659","Iraq / KRI","Aid Workers","kidnapped",0,"2017"
"1660","Israel","Aid Workers","kidnapped",0,"2017"
"1661","Jordan","Aid Workers","kidnapped",0,"2017"
"1662","Kenya","Aid Workers","kidnapped",0,"2017"
"1663","Lebanon","Aid Workers","kidnapped",0,"2017"
"1664","Liberia","Aid Workers","kidnapped",0,"2017"
"1665","Libya","Aid Workers","kidnapped",7,"2017"
"1666","Madagascar","Aid Workers","kidnapped",0,"2017"
"1667","Malawi","Aid Workers","kidnapped",0,"2017"
"1668","Malaysia","Aid Workers","kidnapped",0,"2017"
"1669","Mali","Aid Workers","kidnapped",4,"2017"
"1670","Mauritania","Aid Workers","kidnapped",0,"2017"
"1671","Mexico","Aid Workers","kidnapped",2,"2017"
"1672","Mongolia","Aid Workers","kidnapped",0,"2017"
"1673","Mozambique","Aid Workers","kidnapped",0,"2017"
"1674","Myanmar","Aid Workers","kidnapped",1,"2017"
"1675","Nepal","Aid Workers","kidnapped",0,"2017"
"1676","Nicaragua","Aid Workers","kidnapped",0,"2017"
"1677","Niger","Aid Workers","kidnapped",0,"2017"
"1678","Nigeria","Aid Workers","kidnapped",3,"2017"
"1679","OPT/JWG","Aid Workers","kidnapped",0,"2017"
"1680","Pakistan","Aid Workers","kidnapped",0,"2017"
"1681","Peru","Aid Workers","kidnapped",0,"2017"
"1682","Philippines","Aid Workers","kidnapped",0,"2017"
"1683","PNG","Aid Workers","kidnapped",0,"2017"
"1684","Senegal","Aid Workers","kidnapped",0,"2017"
"1685","Sierra Leone","Aid Workers","kidnapped",0,"2017"
"1686","Solomon Islands","Aid Workers","kidnapped",0,"2017"
"1687","Somalia ","Aid Workers","kidnapped",16,"2017"
"1688","South Africa","Aid Workers","kidnapped",0,"2017"
"1689","South Sudan","Aid Workers","kidnapped",29,"2017"
"1690","Sri Lanka","Aid Workers","kidnapped",0,"2017"
"1691","Sudan","Aid Workers","kidnapped",1,"2017"
"1692","Syria","Aid Workers","kidnapped",0,"2017"
"1693","Tanzania","Aid Workers","kidnapped",0,"2017"
"1694","Turkey","Aid Workers","kidnapped",0,"2017"
"1695","Uganda","Aid Workers","kidnapped",0,"2017"
"1696","Ukraine","Aid Workers","kidnapped",0,"2017"
"1697","Vanuatu","Aid Workers","kidnapped",0,"2017"
"1698","Yemen","Aid Workers","kidnapped",7,"2017"
"1699","Zambia","Aid Workers","kidnapped",0,"2017"
"1700","Zimbabwe","Aid Workers","kidnapped",1,"2017"
"1701","#country","Aid Workers","killed",NA,"2017"
"1702","South Sudan","Aid Workers","killed",0,"2017"
"1703","Somalia","Aid Workers","killed",0,"2017"
"1704","Bangladesh","Aid Workers","killed",0,"2017"
"1705","Yemen","Aid Workers","killed",0,"2017"
"1706","Yemen","Aid Workers","killed",0,"2017"
"1707","Yemen","Aid Workers","killed",0,"2017"
"1708","Ukraine","Aid Workers","killed",0,"2017"
"1709","Tanzania","Aid Workers","killed",0,"2017"
"1710","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1711","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1712","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1713","Syrian Arab Republic","Aid Workers","killed",0,"2017"
"1714","Syrian Arab Republic","Aid Workers","killed",0,"2017"
"1715","South Sudan","Aid Workers","killed",0,"2017"
"1716","South Sudan","Aid Workers","killed",0,"2017"
"1717","Somalia","Aid Workers","killed",1,"2017"
"1718","Libya","Aid Workers","killed",0,"2017"
"1719","Lebanon","Aid Workers","killed",0,"2017"
"1720","Lebanon","Aid Workers","killed",0,"2017"
"1721","Colombia","Aid Workers","killed",0,"2017"
"1722","CAR","Aid Workers","killed",0,"2017"
"1723","Cambodia","Aid Workers","killed",0,"2017"
"1724","Afghanistan","Aid Workers","killed",0,"2017"
"1725","Afghanistan","Aid Workers","killed",4,"2017"
"1726","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1727","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1728","Syrian Arab Republic","Aid Workers","killed",3,"2017"
"1729","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1730","Syrian Arab Republic","Aid Workers","killed",3,"2017"
"1731","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1732","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1733","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1734","Syrian Arab Republic","Aid Workers","killed",2,"2017"
"1735","South Sudan","Aid Workers","killed",1,"2017"
"1736","South Sudan","Aid Workers","killed",1,"2017"
"1737","South Sudan","Aid Workers","killed",0,"2017"
"1738","Rwanda / Burundi","Aid Workers","killed",0,"2017"
"1739","Lebanon","Aid Workers","killed",0,"2017"
"1740","Guatemala","Aid Workers","killed",0,"2017"
"1741","DRC","Aid Workers","killed",2,"2017"
"1742","DRC","Aid Workers","killed",0,"2017"
"1743","DRC","Aid Workers","killed",0,"2017"
"1744","CAR","Aid Workers","killed",4,"2017"
"1745","CAR","Aid Workers","killed",0,"2017"
"1746","Bangladesh","Aid Workers","killed",0,"2017"
"1747","Afghanistan","Aid Workers","killed",0,"2017"
"1748","Afghanistan","Aid Workers","killed",0,"2017"
"1749","Turkey","Aid Workers","killed",0,"2017"
"1750","Syrian Arab Republic","Aid Workers","killed",2,"2017"
"1751","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1752","Syrian Arab Republic","Aid Workers","killed",4,"2017"
"1753","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1754","Syrian Arab Republic","Aid Workers","killed",3,"2017"
"1755","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1756","Syrian Arab Republic","Aid Workers","killed",3,"2017"
"1757","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1758","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1759","Syrian Arab Republic","Aid Workers","killed",3,"2017"
"1760","Syrian Arab Republic","Aid Workers","killed",3,"2017"
"1761","Syrian Arab Republic","Aid Workers","killed",0,"2017"
"1762","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1763","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1764","Syrian Arab Republic","Aid Workers","killed",2,"2017"
"1765","South Sudan","Aid Workers","killed",0,"2017"
"1766","South Sudan","Aid Workers","killed",0,"2017"
"1767","South Sudan","Aid Workers","killed",0,"2017"
"1768","Somalia","Aid Workers","killed",1,"2017"
"1769","Peru","Aid Workers","killed",0,"2017"
"1770","Pakistan","Aid Workers","killed",2,"2017"
"1771","Nigeria","Aid Workers","killed",4,"2017"
"1772","Mexico","Aid Workers","killed",0,"2017"
"1773","Mali","Aid Workers","killed",0,"2017"
